date,ticker,open,high,low,close,volume
2026-02-20,XLV,270.7411,271.301,266.0455,266.5968,2072007
2026-02-23,XLV,267.4595,269.1098,266.0804,267.7293,967492
2026-02-24,XLV,266.136,267.4438,261.4212,262.7122,947089
2026-02-25,XLV,262.9025,266.4716,262.4072,265.9705,803802
2026-02-26,XLV,266.0227,266.5449,262.7064,263.223,670282
2026-02-27,XLV,263.3482,266.9241,263.2258,266.8,474971
2026-03-02,XLV,267.4895,272.8236,265.0585,270.3664,606969
2026-03-03,XLV,270.5685,271.4814,265.3908,266.2892,659480
2026-03-04,XLV,266.7415,270.1335,266.6502,270.041,903506
2026-03-05,XLV,270.0105,271.7543,269.6681,271.4101,365481
2026-03-06,XLV,271.5967,273.499,269.2879,271.1873,1662896
2026-03-09,XLV,270.9817,274.0425,269.9808,273.0341,344168
2026-03-10,XLV,271.2069,278.3015,270.2626,277.3358,1457858
2026-03-11,XLV,277.8155,279.2529,277.0075,278.443,548017
2026-03-12,XLV,279.104,282.6616,278.3238,281.8737,783253
2026-03-13,XLV,281.189,282.8193,277.9566,279.5776,1782880
2026-03-16,XLV,279.7317,281.66,279.3383,281.2644,625140
2026-03-17,XLV,281.1809,285.5975,279.3852,283.7851,1312632
2026-03-18,XLV,283.7127,285.7464,278.8558,280.8692,507396
2026-03-19,XLV,280.0409,280.418,276.669,277.042,419086
2026-03-20,XLV,276.676,281.5021,275.9439,280.7592,237162
2026-03-23,XLV,280.9646,281.615,277.8066,278.4512,549122
2026-03-24,XLV,278.9949,281.9721,276.1497,279.1255,1101430
2026-03-25,XLV,280.3072,282.3953,279.7856,281.8707,642732
2026-03-26,XLV,280.4695,288.8277,277.7966,286.1011,1044780
2026-03-27,XLV,285.735,290.0067,283.1823,287.4388,532196
2026-03-30,XLV,288.1865,292.356,285.4605,289.6165,1730375
2026-03-31,XLV,288.5574,292.1823,288.4511,292.0747,1018646
2026-04-01,XLV,293.4029,296.207,292.5291,295.3274,1095045
2026-04-02,XLV,297.3996,301.9545,291.6909,296.2278,195283
2026-04-03,XLV,295.1538,302.6938,293.988,301.5029,1270905
2026-04-06,XLV,300.9878,302.3355,295.4556,296.7844,573212
2026-04-07,XLV,296.3364,304.8003,295.6984,304.1454,1664470
2026-04-08,XLV,303.9496,305.7831,297.5047,299.3102,925224
2026-04-09,XLV,299.1813,302.1452,295.0795,298.032,1083671
2026-04-10,XLV,301.5489,303.6309,299.3452,301.4264,659422
2026-04-13,XLV,301.384,301.5886,296.3382,296.5396,1892142
2026-04-14,XLV,297.3639,298.602,289.8505,291.0623,1473637
2026-04-15,XLV,289.2747,294.807,288.4842,294.0035,1222835
2026-04-16,XLV,294.4896,296.4499,292.3603,294.3195,511905
2026-04-17,XLV,296.0368,297.3579,291.0791,292.3839,607305
2026-04-20,XLV,290.7015,291.8999,290.2373,291.4344,378165
2026-04-21,XLV,290.9712,291.0289,287.6343,287.6913,349205
2026-04-22,XLV,288.8392,289.0102,285.1802,285.3491,658878
2026-04-23,XLV,286.2271,286.8937,280.8795,281.5352,387006
2026-04-24,XLV,280.9932,286.5764,273.7752,279.3253,516754
2026-04-27,XLV,278.3791,282.5029,276.9657,281.0758,2033603
2026-04-28,XLV,280.3158,281.2148,277.0203,277.9115,877447
2026-04-29,XLV,278.9498,282.7694,277.3806,281.1876,388636
2026-04-30,XLV,281.6631,284.546,271.3911,274.1976,319977
2026-05-01,XLV,277.091,280.1695,269.8473,272.879,839706
2026-05-04,XLV,271.2725,271.4298,270.5266,270.6836,1569175
2026-05-05,XLV,267.8381,272.9447,267.634,272.7369,657854
2026-05-06,XLV,274.0294,276.6884,272.3601,275.0131,297111
2026-05-07,XLV,276.4955,278.3578,266.126,267.9306,958844
2026-05-08,XLV,271.4362,272.317,267.5322,268.4032,359363
2026-05-11,XLV,266.4548,273.1992,265.8402,272.5705,181852
2026-05-12,XLV,272.6658,273.1923,267.1503,267.6672,980664
2026-05-13,XLV,266.2132,268.0014,260.9561,262.7208,681184
2026-05-14,XLV,260.2869,266.2071,260.2107,266.1292,318789
2026-05-15,XLV,266.8354,267.6244,260.5347,261.3074,744373
2026-05-18,XLV,259.6903,260.5221,258.6137,259.4447,1360132
2026-05-19,XLV,257.4972,259.4767,256.3291,258.3049,1392817
2026-05-20,XLV,257.9757,259.4833,257.7961,259.3027,288915
2026-05-21,XLV,259.025,266.9989,258.2264,266.1781,467974
2026-05-22,XLV,267.5769,269.8207,261.9381,264.1531,917709
2026-05-25,XLV,265.2974,273.3349,262.4607,270.4432,450173
2026-05-26,XLV,271.6448,272.1552,268.5814,269.087,1833919
2026-05-27,XLV,267.1829,267.762,266.4559,267.0347,555259
2026-05-28,XLV,268.4454,272.3439,266.292,270.1766,1066232
2026-05-29,XLV,269.8841,272.3951,268.4497,270.9551,1189141
2026-06-01,XLV,271.2045,272.0429,262.5915,263.4058,254358
2026-06-02,XLV,263.3819,265.2106,262.9533,264.7798,542577
2026-06-03,XLV,262.6202,271.2858,258.7108,267.3066,1360372
2026-06-04,XLV,267.8102,270.775,266.3051,269.2617,645273
2026-06-05,XLV,269.315,273.1463,266.917,270.7356,1228398
2026-06-08,XLV,270.056,271.4302,266.4053,267.7679,723004
2026-06-09,XLV,268.7884,270.0244,265.9521,267.1807,615891
2026-06-10,XLV,269.2798,269.5822,266.1538,266.4531,243556
2026-06-11,XLV,266.8803,268.0395,264.2007,265.3533,700865
2026-06-12,XLV,263.4755,265.3191,262.0834,263.9246,1112502
2026-06-15,XLV,265.1007,267.4117,259.5749,261.8576,837601
2026-06-16,XLV,261.8221,263.1859,258.2933,259.6458,413998
2026-06-17,XLV,259.5454,259.8999,256.7088,257.06,1470032
2026-06-18,XLV,257.0432,258.0212,256.8905,257.8681,1592108
2026-06-19,XLV,258.1993,266.4837,256.1875,264.4234,688197
2026-06-22,XLV,262.6928,265.8953,258.9208,262.1162,833243
2026-06-23,XLV,262.9019,263.0107,260.5767,260.6845,323534
2026-06-24,XLV,261.8393,263.0873,256.7881,258.0178,665366
2026-06-25,XLV,259.0641,260.7104,255.0207,256.6516,521108
2026-06-26,XLV,256.0405,257.8893,255.153,256.9985,901076
2026-06-29,XLV,256.2722,258.9324,255.7047,258.3603,1617163
2026-06-30,XLV,256.2233,260.9573,256.1578,260.8906,1435128
2026-07-01,XLV,260.4587,264.4678,258.0261,262.0206,1505595
2026-07-02,XLV,262.4357,263.1598,259.6223,260.3405,1742157
2026-07-03,XLV,260.3482,265.0835,259.981,264.7102,398113
2024-07-30,XLY,38.685,38.7715,38.5986,38.685,568827
2024-07-31,XLY,38.5274,38.8046,38.0432,38.3189,972766
2024-08-01,XLY,38.564,38.7478,38.008,38.19,488188
2024-08-02,XLY,38.3123,38.9807,37.9836,38.649,565109
2024-08-05,XLY,38.5693,38.9228,38.0099,38.3615,1067651
2024-08-06,XLY,38.4029,38.7358,37.9794,38.3115,2735185
2024-08-07,XLY,38.4809,38.6693,38.3778,38.5659,375295
2024-08-08,XLY,38.4755,38.8006,38.4686,38.7937,616694
2024-08-09,XLY,38.8188,38.8376,38.1436,38.1621,1654480
2024-08-12,XLY,38.0868,38.4208,37.6749,38.0082,779350
2024-08-13,XLY,38.3604,38.4127,37.7284,37.7798,917550
2024-08-14,XLY,37.8216,37.8838,37.7419,37.804,249021
2024-08-15,XLY,37.7033,37.7777,37.4851,37.5593,509896
2024-08-16,XLY,37.7525,37.9191,37.4523,37.6183,237680
2024-08-19,XLY,37.5515,37.8542,37.4536,37.7558,691548
2024-08-20,XLY,37.5724,38.0011,37.274,37.7017,1085984
2024-08-21,XLY,37.583,37.8559,37.4797,37.7521,518111
2024-08-22,XLY,37.7859,37.8015,37.6735,37.689,1399509
2024-08-23,XLY,37.6678,37.9517,37.0288,37.31,375170
2024-08-26,XLY,37.1099,37.8285,37.0447,37.7622,1421777
2024-08-27,XLY,37.7205,38.3465,37.6107,38.2352,659781
2024-08-28,XLY,38.1967,38.5019,37.7215,38.0253,1461979
2024-08-29,XLY,38.1267,38.3153,38.0325,38.2209,451930
2024-08-30,XLY,38.1159,38.5709,38.0111,38.4651,488765
2024-09-02,XLY,38.4928,38.8233,37.9062,38.2345,827476
2024-09-03,XLY,38.1036,38.2498,37.6504,37.7954,1335791
2024-09-04,XLY,37.9355,37.938,37.568,37.5706,302676
2024-09-05,XLY,37.6794,37.713,37.258,37.2913,119373
2024-09-06,XLY,37.2726,37.2846,36.6916,36.7034,993573
2024-09-09,XLY,36.7754,37.0204,36.5126,36.7575,546165
2024-09-10,XLY,36.7099,37.2859,36.5356,37.1097,738822
2024-09-11,XLY,37.2513,37.4399,36.6525,36.8391,1747639
2024-09-12,XLY,36.7959,36.9621,36.7403,36.9063,595816
2024-09-13,XLY,36.7015,37.2079,36.4501,36.9548,643637
2024-09-16,XLY,37.0756,37.7423,36.8357,37.4996,405414
2024-09-17,XLY,37.452,37.579,37.2401,37.3668,592177
2024-09-18,XLY,37.4261,37.6725,36.619,36.8618,551248
2024-09-19,XLY,37.0549,37.1898,36.3475,36.4803,1777037
2024-09-20,XLY,36.3729,36.7418,36.3129,36.6813,361820
2024-09-23,XLY,36.516,37.2322,36.2389,36.9518,1016883
2024-09-24,XLY,37.0194,37.1771,36.8601,37.0178,2683082
2024-09-25,XLY,36.947,37.0458,36.1951,36.2922,353350
2024-09-26,XLY,36.1707,36.2171,36.0352,36.0814,206671
2024-09-27,XLY,36.0226,36.1057,35.8139,35.8967,1585037
2024-09-30,XLY,35.9441,36.0167,35.8033,35.8758,961514
2024-10-01,XLY,35.9266,36.158,35.7809,36.012,314315
2024-10-02,XLY,35.7376,35.7705,35.3569,35.3895,479401
2024-10-03,XLY,35.3876,35.5091,34.7217,34.8413,644370
2024-10-04,XLY,34.8163,34.8283,34.4869,34.4988,157251
2024-10-07,XLY,34.5902,34.8564,34.5393,34.8052,472669
2024-10-08,XLY,34.5627,35.1754,34.4549,35.066,731000
2024-10-09,XLY,34.9376,35.0462,34.3637,34.4709,559464
2024-10-10,XLY,34.4495,34.48,34.4229,34.4533,1749733
2024-10-11,XLY,34.4599,34.6888,34.4521,34.681,2796410
2024-10-14,XLY,34.7365,35.0163,34.2984,34.577,272908
2024-10-15,XLY,34.4107,34.4859,34.2284,34.3034,566155
2024-10-16,XLY,34.2556,34.5303,34.1435,34.4177,787781
2024-10-17,XLY,34.4277,34.4957,34.0654,34.1328,1023513
2024-10-18,XLY,34.2794,34.3485,33.6767,33.7448,457399
2024-10-21,XLY,33.8748,33.9376,33.539,33.6013,706825
2024-10-22,XLY,33.5987,34.2512,33.1905,33.8401,473286
2024-10-23,XLY,33.983,34.0665,33.5396,33.6222,418389
2024-10-24,XLY,33.5313,33.9947,33.3655,33.8274,648132
2024-10-25,XLY,33.7881,34.3807,33.6777,34.2687,600494
2024-10-28,XLY,34.2564,34.9359,34.2082,34.8869,238987
2024-10-29,XLY,34.9076,35.2468,34.3749,34.7122,673015
2024-10-30,XLY,34.6878,35.1728,34.5527,35.0363,2375080
2024-10-31,XLY,34.9119,34.9692,34.7776,34.8347,2673859
2024-11-01,XLY,34.8726,35.3237,34.7907,35.2409,473789
2024-11-04,XLY,35.225,35.9235,35.1328,35.8297,379994
2024-11-05,XLY,35.7824,36.0157,35.6507,35.8837,2111486
2024-11-06,XLY,35.866,36.274,35.8268,36.2343,743848
2024-11-07,XLY,36.2161,36.3923,35.8007,35.9757,1139643
2024-11-08,XLY,35.9637,36.3714,35.8131,36.2198,272451
2024-11-11,XLY,36.0989,36.2488,35.9539,36.1038,2870083
2024-11-12,XLY,36.1995,36.2479,35.6947,35.7424,1068389
2024-11-13,XLY,35.753,35.8132,35.7036,35.7638,1214159
2024-11-14,XLY,36.0048,36.2188,35.4523,35.6643,359747
2024-11-15,XLY,35.6617,35.9569,35.275,35.5695,348208
2024-11-18,XLY,35.5511,35.6872,35.1729,35.3081,1417895
2024-11-19,XLY,35.1941,35.4456,35.1445,35.3958,1260300
2024-11-20,XLY,35.3414,35.362,34.8862,34.9066,1812821
2024-11-21,XLY,34.9662,35.1267,34.9612,35.1218,1686435
2024-11-22,XLY,35.1002,35.2367,34.8177,34.9537,568708
2024-11-25,XLY,34.8334,35.272,34.7751,35.2131,859155
2024-11-26,XLY,35.2395,35.2847,35.103,35.1481,478647
2024-11-27,XLY,35.174,35.2652,34.847,34.9376,1499468
2024-11-28,XLY,34.9101,35.6267,34.7225,35.4363,303860
2024-11-29,XLY,35.3174,35.4641,35.2661,35.4127,374416
2024-12-02,XLY,35.4752,36.3751,35.4243,36.3229,675264
2024-12-03,XLY,36.4452,36.8884,36.4109,36.8537,275771
2024-12-04,XLY,37.0526,37.5274,36.8494,37.3227,479190
2024-12-05,XLY,37.3828,37.6856,37.2685,37.5707,837528
2024-12-06,XLY,37.3654,37.37,37.1427,37.1473,1050310
2024-12-09,XLY,37.2154,37.5086,37.0085,37.3013,419800
2024-12-10,XLY,37.3313,37.7152,37.1693,37.5523,833442
2024-12-11,XLY,37.6072,37.8125,36.624,36.825,811158
2024-12-12,XLY,36.6085,36.7821,36.572,36.7454,2280510
2024-12-13,XLY,36.6898,36.7216,36.2083,36.2398,1245255
2024-12-16,XLY,36.3799,36.38,36.3765,36.3766,560046
2024-12-17,XLY,36.3266,36.4543,36.2441,36.3717,1179146
2024-12-18,XLY,36.2379,36.7183,36.0623,36.5413,2139603
2024-12-19,XLY,36.6435,36.8698,36.4904,36.7164,1231001
2024-12-20,XLY,36.7396,37.0273,36.5266,36.8139,699622
2024-12-23,XLY,36.8055,37.3825,36.7088,37.2845,1129660
2024-12-24,XLY,37.1258,37.357,37.0681,37.299,1915583
2024-12-25,XLY,37.4261,37.6233,36.8517,37.0468,853669
2024-12-26,XLY,36.9504,37.4362,36.8209,37.3054,755424
2024-12-27,XLY,37.3676,37.6803,37.1054,37.4178,496462
2024-12-30,XLY,37.4282,37.5634,37.4065,37.5415,526611
2024-12-31,XLY,37.5416,37.5538,37.5095,37.5217,1258993
2025-01-01,XLY,37.3479,37.3986,37.2472,37.2978,1384628
2025-01-02,XLY,37.3827,37.63,36.7472,36.9919,1184985
2025-01-03,XLY,37.2062,37.2784,37.031,37.1029,1114021
2025-01-06,XLY,36.9367,37.1226,36.5635,36.7484,464795
2025-01-07,XLY,36.5613,37.0967,35.9912,36.5261,630936
2025-01-08,XLY,36.5355,36.6177,36.1717,36.2533,414617
2025-01-09,XLY,36.3007,37.1297,35.988,36.8126,1552080
2025-01-10,XLY,36.8895,37.3006,36.751,37.1611,922500
2025-01-13,XLY,37.3112,37.7502,37.2853,37.724,710420
2025-01-14,XLY,37.612,37.8996,37.5263,37.8135,1413507
2025-01-15,XLY,37.7642,38.6265,37.4688,38.3267,1101872
2025-01-16,XLY,38.3096,38.5431,38.1641,38.3972,488317
2025-01-17,XLY,38.3237,38.7212,38.1685,38.565,646631
2025-01-20,XLY,38.6398,39.3076,38.3422,39.0072,569269
2025-01-21,XLY,38.9953,39.0121,38.2632,38.2798,470837
2025-01-22,XLY,38.3584,38.715,38.3363,38.6927,612641
2025-01-23,XLY,38.7537,38.9939,38.5576,38.7976,496603
2025-01-24,XLY,38.9995,39.5443,38.715,39.258,1277062
2025-01-27,XLY,39.19,40.191,38.9108,39.9067,886167
2025-01-28,XLY,39.8495,40.3933,39.7299,40.2725,1222785
2025-01-29,XLY,40.2966,40.6454,40.2476,40.5961,793029
2025-01-30,XLY,40.742,41.0634,40.3871,40.7083,406149
2025-01-31,XLY,40.575,40.8185,40.0434,40.2852,1595819
2025-02-03,XLY,40.4457,40.7405,40.1989,40.4934,295254
2025-02-04,XLY,40.3588,40.4085,40.0542,40.1035,618906
2025-02-05,XLY,40.1886,40.2598,39.9452,40.0161,236272
2025-02-06,XLY,40.0472,40.0941,39.6628,39.7093,1684915
2025-02-07,XLY,39.8517,40.4135,39.8283,40.3898,876260
2025-02-10,XLY,40.3919,40.6996,40.3077,40.615,223746
2025-02-11,XLY,40.6889,40.8267,39.7666,39.9017,590685
2025-02-12,XLY,39.6618,40.638,39.4415,40.4136,1297925
2025-02-13,XLY,40.4292,40.4919,39.8304,39.8923,1308220
2025-02-14,XLY,39.8931,40.8877,39.7497,40.7413,747032
2025-02-17,XLY,40.6175,42.1138,40.3386,41.8266,982132
2025-02-18,XLY,41.6595,41.9441,41.4927,41.7769,526036
2025-02-19,XLY,41.8947,41.8979,41.3568,41.3601,782532
2025-02-20,XLY,41.4841,41.6407,41.0051,41.1604,498278
2025-02-21,XLY,41.1231,41.9222,41.0127,41.81,1806356
2025-02-24,XLY,41.8018,42.2468,41.6767,42.1207,895995
2025-02-25,XLY,42.0796,42.7815,41.619,42.3183,1060805
2025-02-26,XLY,42.4872,42.5489,41.9116,41.9726,601305
2025-02-27,XLY,42.0757,42.3034,42.02,42.2475,345815
2025-02-28,XLY,42.4105,43.3111,42.2585,43.1564,410765
2025-03-03,XLY,43.3046,43.4654,43.2585,43.4192,849461
2025-03-04,XLY,43.6025,43.8455,43.5894,43.8323,398830
2025-03-05,XLY,43.5194,45.0426,43.1716,44.6855,408402
2025-03-06,XLY,44.7357,44.8062,44.3043,44.3742,755138
2025-03-07,XLY,44.4625,45.8867,44.4353,45.8586,171063
2025-03-10,XLY,46.0167,46.4898,46.0108,46.4839,1560894
2025-03-11,XLY,46.6062,46.7343,46.2157,46.3432,2377064
2025-03-12,XLY,46.4238,46.553,45.7634,45.8912,1015611
2025-03-13,XLY,46.1219,46.4918,45.9669,46.3361,433016
2025-03-14,XLY,46.1934,47.0857,45.9952,46.8845,763553
2025-03-17,XLY,46.7277,47.2722,46.508,47.0509,1412168
2025-03-18,XLY,47.0581,47.4963,47.0539,47.492,696309
2025-03-19,XLY,47.6671,47.7993,47.2186,47.35,382511
2025-03-20,XLY,47.1475,47.4037,46.9561,47.212,754380
2025-03-21,XLY,47.0576,47.3659,46.9176,47.2254,767016
2025-03-24,XLY,47.5023,47.763,46.0524,46.3065,1653914
2025-03-25,XLY,46.2664,46.7018,46.1957,46.6305,1389558
2025-03-26,XLY,46.5818,47.6569,46.119,47.1881,325818
2025-03-27,XLY,47.0215,47.588,46.9722,47.5381,949246
2025-03-28,XLY,47.4236,48.0455,47.1945,47.8145,558568
2025-03-31,XLY,47.9076,48.5764,47.5134,48.18,468238
2025-04-01,XLY,48.3795,48.4953,48.0959,48.2113,1099320
2025-04-02,XLY,48.1933,48.7394,48.0321,48.5769,1334166
2025-04-03,XLY,48.6625,49.0577,48.3502,48.7449,1268911
2025-04-04,XLY,48.7666,48.9655,47.8352,48.0311,1206267
2025-04-07,XLY,48.0871,48.0959,47.9783,47.9871,1948781
2025-04-08,XLY,48.2227,48.3951,47.6887,47.8598,2381824
2025-04-09,XLY,47.6281,48.7062,47.3106,48.3836,1282821
2025-04-10,XLY,48.4568,48.8006,48.2586,48.6019,846048
2025-04-11,XLY,48.7195,48.9085,48.3024,48.4905,1965324
2025-04-14,XLY,48.4991,48.648,47.9906,48.1383,460904
2025-04-15,XLY,48.2033,48.293,47.2181,47.3061,581603
2025-04-16,XLY,47.733,47.7393,46.4706,46.4767,530872
2025-04-17,XLY,46.5177,46.7526,45.9512,46.1844,1009510
2025-04-18,XLY,46.0571,46.3322,45.8962,46.1709,889335
2025-04-21,XLY,46.2224,46.5156,46.1313,46.4241,312394
2025-04-22,XLY,46.4247,46.7004,46.3115,46.5867,1026706
2025-04-23,XLY,46.4424,47.4664,46.0425,47.0611,288034
2025-04-24,XLY,46.96,47.0107,46.6548,46.7053,1852585
2025-04-25,XLY,46.6533,47.0824,46.5304,46.9587,784392
2025-04-28,XLY,47.2043,47.2215,46.609,46.626,635829
2025-04-29,XLY,46.7157,46.7763,46.2224,46.2824,778140
2025-04-30,XLY,46.2017,46.9989,45.982,46.7765,232130
2025-05-01,XLY,46.8485,46.9021,46.7447,46.7982,1635492
2025-05-02,XLY,46.6812,47.4211,46.4874,47.225,424074
2025-05-05,XLY,47.2997,48.2675,47.1634,48.1289,494639
2025-05-06,XLY,48.119,48.14,47.9827,48.0036,360872
2025-05-07,XLY,47.8407,47.8606,47.8127,47.8327,1009250
2025-05-08,XLY,48.0246,48.1136,47.6462,47.7347,2765575
2025-05-09,XLY,47.7099,47.8407,47.6307,47.7614,309193
2025-05-12,XLY,47.6193,47.6963,47.5169,47.5939,1103707
2025-05-13,XLY,47.3691,47.8277,46.692,47.1485,1516487
2025-05-14,XLY,47.2164,47.4919,46.9984,47.2736,433987
2025-05-15,XLY,47.2614,48.0652,47.0533,47.8545,425736
2025-05-16,XLY,47.9676,48.1748,47.868,48.0749,2269261
2025-05-19,XLY,48.15,48.4397,47.3977,47.6846,930105
2025-05-20,XLY,47.8943,47.9173,47.1018,47.1244,1370899
2025-05-21,XLY,47.2977,47.5835,47.1162,47.4016,1847053
2025-05-22,XLY,47.4732,47.5847,47.459,47.5704,715333
2025-05-23,XLY,47.4454,47.5073,47.1744,47.236,323885
2025-05-26,XLY,47.2227,47.5085,47.2179,47.5037,993751
2025-05-27,XLY,47.3378,47.4779,47.2281,47.3682,1031180
2025-05-28,XLY,47.3542,47.4934,47.1102,47.249,563590
2025-05-29,XLY,47.4323,47.9994,47.4209,47.9878,1804482
2025-05-30,XLY,47.7835,48.4283,47.5834,48.2264,1520146
2025-06-02,XLY,48.4111,48.4814,48.0047,48.0745,1023286
2025-06-03,XLY,48.0388,48.3837,47.1951,47.5365,804424
2025-06-04,XLY,47.2562,47.6544,47.1266,47.5241,1586764
2025-06-05,XLY,47.3342,48.5951,47.3327,48.5935,747565
2025-06-06,XLY,48.5444,48.7703,48.4313,48.6569,562334
2025-06-09,XLY,48.6922,48.9902,48.4485,48.7463,1235340
2025-06-10,XLY,48.8355,49.2162,47.7876,48.163,1428508
2025-06-11,XLY,48.1572,48.2564,47.9566,48.0556,365689
2025-06-12,XLY,48.003,48.3346,47.9588,48.2901,408869
2025-06-13,XLY,48.337,48.6562,47.9424,48.2611,1470706
2025-06-16,XLY,48.2937,48.8562,48.1716,48.733,448736
2025-06-17,XLY,48.6942,49.0131,48.0696,48.3864,1218553
2025-06-18,XLY,48.5429,48.8392,48.3954,48.6913,626827
2025-06-19,XLY,48.5809,48.7093,48.0348,48.1621,757069
2025-06-20,XLY,48.1765,48.7606,47.9223,48.5046,212511
2025-06-23,XLY,48.4444,48.9056,48.2093,48.6693,306192
2025-06-24,XLY,48.849,49.4651,48.7324,49.3473,532886
2025-06-25,XLY,49.3455,49.5873,49.3345,49.5762,460129
2025-06-26,XLY,49.7726,50.3316,49.7364,50.295,396775
2025-06-27,XLY,50.2883,51.2537,49.9711,50.9324,1400800
2025-06-30,XLY,50.8589,51.1748,50.4977,50.8133,190504
2025-07-01,XLY,50.7699,51.4383,50.2985,50.9651,826755
2025-07-02,XLY,51.0107,51.226,50.9882,51.2034,355083
2025-07-03,XLY,51.3347,51.5135,50.0493,50.2241,582120
2025-07-04,XLY,50.1035,50.6017,49.6592,50.157,263204
2025-07-07,XLY,50.2164,50.4498,49.6512,49.8831,479082
2025-07-08,XLY,49.796,50.0766,49.4752,49.7557,582983
2025-07-09,XLY,49.6416,49.9038,48.9068,49.1666,1456723
2025-07-10,XLY,49.2896,50.6094,48.8717,50.1838,898349
2025-07-11,XLY,50.0561,50.3383,50.031,50.3131,651917
2025-07-14,XLY,50.2779,51.0119,50.2653,50.9991,922010
2025-07-15,XLY,51.1364,51.6001,50.8416,51.3043,404042
2025-07-16,XLY,51.5153,51.9237,50.8334,51.2396,366047
2025-07-17,XLY,51.6645,52.1287,50.8505,51.3116,625302
2025-07-18,XLY,51.2298,51.5678,50.6051,50.9411,513159
2025-07-21,XLY,50.7511,51.4399,50.4907,51.1773,1458899
2025-07-22,XLY,50.8523,51.1331,50.2861,50.5654,416033
2025-07-23,XLY,50.6375,50.9174,50.1647,50.4435,437071
2025-07-24,XLY,50.531,50.8135,50.1452,50.4272,328355
2025-07-25,XLY,50.5522,50.8315,50.027,50.3049,432961
2025-07-28,XLY,49.751,50.894,49.6354,50.776,1170510
2025-07-29,XLY,50.6049,50.7677,50.129,50.2907,351047
2025-07-30,XLY,50.2902,52.0868,49.9168,51.7029,383400
2025-07-31,XLY,51.6148,51.8,51.2827,51.4674,1173298
2025-08-01,XLY,51.3627,51.4803,51.134,51.2513,732457
2025-08-04,XLY,51.0159,52.3495,50.6622,51.9892,171658
2025-08-05,XLY,52.3031,52.7317,51.9048,52.3332,1127093
2025-08-06,XLY,52.244,52.565,51.1655,51.4817,726852
2025-08-07,XLY,51.5347,51.655,51.4428,51.5631,548690
2025-08-08,XLY,51.6262,51.7537,51.2143,51.3412,2610702
2025-08-11,XLY,51.4606,51.5257,51.4449,51.5099,920106
2025-08-12,XLY,51.4283,51.8943,51.1687,51.6337,1093219
2025-08-13,XLY,51.532,51.6942,50.7715,50.9318,677846
2025-08-14,XLY,51.1098,51.3019,50.7834,50.9749,292717
2025-08-15,XLY,50.8641,51.4468,50.5657,51.1468,501314
2025-08-18,XLY,51.2402,52.2545,50.9382,51.9483,1006753
2025-08-19,XLY,52.1131,52.1804,51.9593,52.0264,356531
2025-08-20,XLY,52.0287,52.5003,51.6163,52.0875,1067364
2025-08-21,XLY,51.9905,53.5187,51.8143,53.338,447418
2025-08-22,XLY,53.549,54.0688,52.9358,53.4547,614054
2025-08-25,XLY,53.4313,53.473,53.4269,53.4686,272198
2025-08-26,XLY,53.4644,54.3437,53.4593,54.3385,837056
2025-08-27,XLY,54.2281,54.3401,54.1115,54.2234,571219
2025-08-28,XLY,54.2482,54.3027,54.0989,54.1534,664404
2025-08-29,XLY,54.1819,54.364,53.9229,54.1048,298318
2025-09-01,XLY,54.0043,55.556,53.3926,54.9338,1504257
2025-09-02,XLY,54.9919,55.2314,54.5315,54.7701,1040690
2025-09-03,XLY,54.9424,55.1751,54.6207,54.853,478819
2025-09-04,XLY,54.8447,56.0813,54.39,55.6202,689181
2025-09-05,XLY,55.7138,55.9064,54.3232,54.5116,490566
2025-09-08,XLY,54.6468,54.8067,54.4667,54.6265,957531
2025-09-09,XLY,54.6837,54.6853,54.0229,54.0245,299058
2025-09-10,XLY,54.0006,54.133,53.9286,54.061,865706
2025-09-11,XLY,54.2314,54.9099,54.1155,54.7927,421331
2025-09-12,XLY,54.6383,55.5211,54.3436,55.2232,904437
2025-09-15,XLY,55.3004,55.5442,54.1656,54.4054,475816
2025-09-16,XLY,54.5021,54.7015,54.4795,54.6789,1248185
2025-09-17,XLY,54.6305,55.0912,54.5238,54.9839,195220
2025-09-18,XLY,54.9209,55.6465,54.4714,55.1947,649411
2025-09-19,XLY,55.1848,55.2228,54.3508,54.3882,1623010
2025-09-22,XLY,54.3793,54.6407,53.8918,54.1521,1237661
2025-09-23,XLY,54.3785,54.3868,54.2687,54.277,440314
2025-09-24,XLY,54.4346,54.5829,54.3025,54.4508,583925
2025-09-25,XLY,54.237,54.3567,53.3756,53.4938,440667
2025-09-26,XLY,53.4192,53.424,53.3298,53.3347,398666
2025-09-29,XLY,53.4144,53.6387,53.3946,53.6188,1088939
2025-09-30,XLY,53.8449,54.0393,53.0939,53.2863,288634
2025-10-01,XLY,52.9662,53.7202,52.5212,53.2726,718581
2025-10-02,XLY,52.995,53.264,52.0746,52.3403,222204
2025-10-03,XLY,52.3535,52.6936,52.2627,52.6024,972359
2025-10-06,XLY,52.8196,52.8743,52.1515,52.2056,1126557
2025-10-07,XLY,52.0777,52.3702,51.8827,52.1749,1548870
2025-10-08,XLY,52.1635,52.4012,51.8052,52.0423,754359
2025-10-09,XLY,52.0656,52.2615,51.9081,52.1039,866312
2025-10-10,XLY,51.9792,52.1008,51.6807,51.8019,735229
2025-10-13,XLY,51.7435,51.8972,51.6574,51.8109,1201828
2025-10-14,XLY,51.6822,51.8236,51.6145,51.7557,628352
